Secchi Depth(m),Depth(m),DO(mg/l),Temperature (deg cels),Salinity(ppt),pH,Turbidity(NTU),Phosphate,Ammonium,Nitrate+Nitrite,Chlorophyll-a (ug/l),year,month,day,Julian Year,decimal year,sin(month),cos(month),DIN,N/P,ATemp_mean,ATemp_max,ATemp_min,RH_mean,RH_max,RH_min,BP_mean,BP_max,BP_min,WSpd_mean,WSpd_max,WSpd_min,MaxWSpd_mean,MaxWSpd_max,MaxWSpd_min,Wdir_mean,Wdir_max,Wdir_min,SDWDir_mean,SDWDir_max,SDWDir_min,TotPAR_mean,TotPAR_max,TotPAR_min,TotPrcp_mean,TotPrcp_max,TotPrcp_min,ATemp_mean_1dlag,ATemp_max_1dlag,ATemp_min_1dlag,RH_mean_1dlag,RH_max_1dlag,RH_min_1dlag,BP_mean_1dlag,BP_max_1dlag,BP_min_1dlag,WSpd_mean_1dlag,WSpd_max_1dlag,WSpd_min_1dlag,MaxWSpd_mean_1dlag,MaxWSpd_max_1dlag,MaxWSpd_min_1dlag,Wdir_mean_1dlag,Wdir_max_1dlag,Wdir_min_1dlag,SDWDir_mean_1dlag,SDWDir_max_1dlag,SDWDir_min_1dlag,TotPAR_mean_1dlag,TotPAR_max_1dlag,TotPAR_min_1dlag,TotPrcp_mean_1dlag,TotPrcp_max_1dlag,TotPrcp_min_1dlag,ATemp_mean_2dlag,ATemp_max_2dlag,ATemp_min_2dlag,RH_mean_2dlag,RH_max_2dlag,RH_min_2dlag,BP_mean_2dlag,BP_max_2dlag,BP_min_2dlag,WSpd_mean_2dlag,WSpd_max_2dlag,WSpd_min_2dlag,MaxWSpd_mean_2dlag,MaxWSpd_max_2dlag,MaxWSpd_min_2dlag,Wdir_mean_2dlag,Wdir_max_2dlag,Wdir_min_2dlag,SDWDir_mean_2dlag,SDWDir_max_2dlag,SDWDir_min_2dlag,TotPAR_mean_2dlag,TotPAR_max_2dlag,TotPAR_min_2dlag,TotPrcp_mean_2dlag,TotPrcp_max_2dlag,TotPrcp_min_2dlag,ATemp_mean_3dlag,ATemp_max_3dlag,ATemp_min_3dlag,RH_mean_3dlag,RH_max_3dlag,RH_min_3dlag,BP_mean_3dlag,BP_max_3dlag,BP_min_3dlag,WSpd_mean_3dlag,WSpd_max_3dlag,WSpd_min_3dlag,MaxWSpd_mean_3dlag,MaxWSpd_max_3dlag,MaxWSpd_min_3dlag,Wdir_mean_3dlag,Wdir_max_3dlag,Wdir_min_3dlag,SDWDir_mean_3dlag,SDWDir_max_3dlag,SDWDir_min_3dlag,TotPAR_mean_3dlag,TotPAR_max_3dlag,TotPAR_min_3dlag,TotPrcp_mean_3dlag,TotPrcp_max_3dlag,TotPrcp_min_3dlag,ATemp_mean_4dlag,ATemp_max_4dlag,ATemp_min_4dlag,RH_mean_4dlag,RH_max_4dlag,RH_min_4dlag,BP_mean_4dlag,BP_max_4dlag,BP_min_4dlag,WSpd_mean_4dlag,WSpd_max_4dlag,WSpd_min_4dlag,MaxWSpd_mean_4dlag,MaxWSpd_max_4dlag,MaxWSpd_min_4dlag,Wdir_mean_4dlag,Wdir_max_4dlag,Wdir_min_4dlag,SDWDir_mean_4dlag,SDWDir_max_4dlag,SDWDir_min_4dlag,TotPAR_mean_4dlag,TotPAR_max_4dlag,TotPAR_min_4dlag,TotPrcp_mean_4dlag,TotPrcp_max_4dlag,TotPrcp_min_4dlag,ATemp_mean_5dlag,ATemp_max_5dlag,ATemp_min_5dlag,RH_mean_5dlag,RH_max_5dlag,RH_min_5dlag,BP_mean_5dlag,BP_max_5dlag,BP_min_5dlag,WSpd_mean_5dlag,WSpd_max_5dlag,WSpd_min_5dlag,MaxWSpd_mean_5dlag,MaxWSpd_max_5dlag,MaxWSpd_min_5dlag,Wdir_mean_5dlag,Wdir_max_5dlag,Wdir_min_5dlag,SDWDir_mean_5dlag,SDWDir_max_5dlag,SDWDir_min_5dlag,TotPAR_mean_5dlag,TotPAR_max_5dlag,TotPAR_min_5dlag,TotPrcp_mean_5dlag,TotPrcp_max_5dlag,TotPrcp_min_5dlag,ATemp_mean_6dlag,ATemp_max_6dlag,ATemp_min_6dlag,RH_mean_6dlag,RH_max_6dlag,RH_min_6dlag,BP_mean_6dlag,BP_max_6dlag,BP_min_6dlag,WSpd_mean_6dlag,WSpd_max_6dlag,WSpd_min_6dlag,MaxWSpd_mean_6dlag,MaxWSpd_max_6dlag,MaxWSpd_min_6dlag,Wdir_mean_6dlag,Wdir_max_6dlag,Wdir_min_6dlag,SDWDir_mean_6dlag,SDWDir_max_6dlag,SDWDir_min_6dlag,TotPAR_mean_6dlag,TotPAR_max_6dlag,TotPAR_min_6dlag,TotPrcp_mean_6dlag,TotPrcp_max_6dlag,TotPrcp_min_6dlag,ATemp_mean_7dlag,ATemp_max_7dlag,ATemp_min_7dlag,RH_mean_7dlag,RH_max_7dlag,RH_min_7dlag,BP_mean_7dlag,BP_max_7dlag,BP_min_7dlag,WSpd_mean_7dlag,WSpd_max_7dlag,WSpd_min_7dlag,MaxWSpd_mean_7dlag,MaxWSpd_max_7dlag,MaxWSpd_min_7dlag,Wdir_mean_7dlag,Wdir_max_7dlag,Wdir_min_7dlag,SDWDir_mean_7dlag,SDWDir_max_7dlag,SDWDir_min_7dlag,TotPAR_mean_7dlag,TotPAR_max_7dlag,TotPAR_min_7dlag,TotPrcp_mean_7dlag,TotPrcp_max_7dlag,TotPrcp_min_7dlag
0.9,2,5.8,28,27.6,7.6,7.3,0.001,0.0193,0.004,7.6,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.0233,23.3,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.9,2.6,5.6,27.5,8.4,7.8,9.2,0.005,0.0193,0.159,8.3,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.1783,35.66,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.8,2.1,6.2,28.9,2.9,7.6,10.4,0.005,0.078,0.222,8.3,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.3,60,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.5,1.9,7.4,29.9,1.9,7.9,10.1,0.001,0.0193,0.0025,22.6,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.0218,21.8,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.5,1.9,7.4,29.9,1.9,7.9,10.1,0.001,0.0193,0.0025,23.7,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.0218,21.8,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
1.5,2.8,5.6,25.7,35,7.5,5.4,0.001,0.0193,0.003,3.1,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.0223,22.3,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.9,1.8,6.7,26.8,12.8,7.9,6.4,0.001,0.0193,0.103,9.2,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.1223,122.3,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
1,2.2,6.6,27.2,11.5,7.8,11.5,0.004,0.11,0.117,6,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.227,56.75,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
0.6,6.3,4.1,26.6,0.1,7.4,13.9,0.015,0.049,0.259,2.9,2009,6,9,2009.435318,2009.416667,0.5,-0.866025404,0.308,20.53333333,26.228125,31.8,21.9,76.15625,96,49,1014.9375,1017,1014,2.823958333,5.9,0.7,4.19375,7.7,1.4,252.9583333,360,0,12.78125,53,4,509.6552083,1767,0.6,0,0,0,25.50625,30.4,22.1,78.23958333,95,53,1015.020833,1016,1014,2.519791667,6.2,0.3,3.589583333,8.5,0.6,254.0208333,308,193,13.51041667,65,3,566.215625,1841.4,0.7,0,0,0,24.21979167,28.8,19.9,84.52083333,96,69,1015.041667,1016,1014,2.417708333,6.4,0,3.49375,8.7,0.4,239.6041667,356,1,19.85416667,96,2,469.8375,1728.3,0.7,0.008333333,0.5,0,22.925,26.7,19,82.70833333,96,66,1012.8125,1015,1011,2.841666667,6.4,0.7,4.190625,8.6,1.8,263.7291667,355,2,13.80208333,99,8,541.5875,2128.9,0,0.003125,0.3,0,24.26666667,26.6,21.2,83.625,95,68,1009.416667,1011,1008,4.497916667,7.4,1.1,6.540625,10.4,1.5,258.8854167,356,24,12.83333333,42,7,358.465625,1435.2,0.3,0.132291667,3.3,0,24.01145833,27.1,22.2,87.5,96,77,1012.21875,1015,1010,3.598958333,7.7,0.1,5.422916667,10.9,0.7,214.8229167,345,5,14.20833333,90,7,267.503125,2106.6,0.6,0.11875,5.1,0,24.06354167,27.2,21.5,85.4375,96,73,1015.697917,1018,1014,2.01875,7.6,0.2,3.13125,11.6,0.9,164.59375,359,7,18,79,2,267.315625,1552.6,0.6,0.132291667,2.8,0,25.25208333,29.2,20.5,78.76041667,99,60,1017.020833,1019,1016,1.904166667,4,0,2.942708333,6.1,0,188.8125,360,0,22.91666667,92,0,575.7916667,1885.3,3.8,0,0,0
1.1,1.6,4.31,29.9,27.6,7.7,12.7,0.001,0.0193,0.014,11.2,2009,7,14,2009.531143,2009.5,1.22E-16,-1,0.0333,33.3,27.41875,30.5,24.5,82.25,94,67,1016.510417,1018,1015,2.28125,5.5,0.2,3.425,8,0.7,237.1041667,360,4,14.6875,97,0,492.5541667,1925.8,0.7,0.0125,0.3,0,27.00729167,32,24.6,81.38541667,92,54,1016.395833,1019,1014,2.214583333,5.2,0,3.490625,7.6,0.4,271.8854167,351,8,14.13541667,95,2,408.5739583,1815.9,0.7,0.009375,0.3,0,26.04791667,30.6,22.7,83.79166667,96,64,1019.895833,1022,1018,1.959375,5.2,0.2,3.102083333,7.6,0.9,186.8541667,359,1,16.04166667,87,4,453.3958333,2069,0.7,0.0125,0.3,0,25.753125,29.7,22.2,82.14583333,96,63,1021.416667,1023,1020,2.41875,4.4,0,3.725,6.1,0.1,79.64583333,357,1,15.69791667,103,5,497.2041667,1926.7,0.7,0.009375,0.3,0,25.46354167,29.6,22,83.83333333,96,66,1020.1875,1022,1018,2.297916667,4.4,0.3,3.6375,9.6,0.8,159.3645833,352,4,18.85416667,75,5,490.2833333,1869.3,0.7,0.009375,0.3,0,25.82916667,29,23.4,83.92708333,94,72,1016.052083,1019,1013,3.001041667,8.4,0.2,4.446875,11.7,0.7,197.1041667,358,3,17.19791667,94,5,461.1010417,1855.3,0.7,0.0125,0.3,0,25.26041667,27.9,22.2,87.79166667,94,77,1012.645833,1014,1011,3.341666667,6,0.2,5.160416667,10,0.9,249.8020833,320,105,12.79166667,78,4,180.7270833,1205.1,0.8,0.009375,0.3,0,25.809375,28.4,23,85.14583333,94,71,1011.71875,1014,1010,2.6625,5.9,0.9,4.235416667,10.1,1.6,272.6354167,342,202,11.88541667,51,5,256.5989583,1797.7,0.7,0.009375,0.3,0
1.3,2.6,4.6,29.3,26,7.8,5.3,0.001,0.0193,0.025,4.7,2009,7,14,2009.531143,2009.5,1.22E-16,-1,0.0443,44.3,27.41875,30.5,24.5,82.25,94,67,1016.510417,1018,1015,2.28125,5.5,0.2,3.425,8,0.7,237.1041667,360,4,14.6875,97,0,492.5541667,1925.8,0.7,0.0125,0.3,0,27.00729167,32,24.6,81.38541667,92,54,1016.395833,1019,1014,2.214583333,5.2,0,3.490625,7.6,0.4,271.8854167,351,8,14.13541667,95,2,408.5739583,1815.9,0.7,0.009375,0.3,0,26.04791667,30.6,22.7,83.79166667,96,64,1019.895833,1022,1018,1.959375,5.2,0.2,3.102083333,7.6,0.9,186.8541667,359,1,16.04166667,87,4,453.3958333,2069,0.7,0.0125,0.3,0,25.753125,29.7,22.2,82.14583333,96,63,1021.416667,1023,1020,2.41875,4.4,0,3.725,6.1,0.1,79.64583333,357,1,15.69791667,103,5,497.2041667,1926.7,0.7,0.009375,0.3,0,25.46354167,29.6,22,83.83333333,96,66,1020.1875,1022,1018,2.297916667,4.4,0.3,3.6375,9.6,0.8,159.3645833,352,4,18.85416667,75,5,490.2833333,1869.3,0.7,0.009375,0.3,0,25.82916667,29,23.4,83.92708333,94,72,1016.052083,1019,1013,3.001041667,8.4,0.2,4.446875,11.7,0.7,197.1041667,358,3,17.19791667,94,5,461.1010417,1855.3,0.7,0.0125,0.3,0,25.26041667,27.9,22.2,87.79166667,94,77,1012.645833,1014,1011,3.341666667,6,0.2,5.160416667,10,0.9,249.8020833,320,105,12.79166667,78,4,180.7270833,1205.1,0.8,0.009375,0.3,0,25.809375,28.4,23,85.14583333,94,71,1011.71875,1014,1010,2.6625,5.9,0.9,4.235416667,10.1,1.6,272.6354167,342,202,11.88541667,51,5,256.5989583,1797.7,0.7,0.009375,0.3,0
1.2,2.5,5.6,28.7,16.3,8,7.2,0.001,0.063,0.196,4.9,2009,7,14,2009.531143,2009.5,1.22E-16,-1,0.259,259,27.41875,30.5,24.5,82.25,94,67,1016.510417,1018,1015,2.28125,5.5,0.2,3.425,8,0.7,237.1041667,360,4,14.6875,97,0,492.5541667,1925.8,0.7,0.0125,0.3,0,27.00729167,32,24.6,81.38541667,92,54,1016.395833,1019,1014,2.214583333,5.2,0,3.490625,7.6,0.4,271.8854167,351,8,14.13541667,95,2,408.5739583,1815.9,0.7,0.009375,0.3,0,26.04791667,30.6,22.7,83.79166667,96,64,1019.895833,1022,1018,1.959375,5.2,0.2,3.102083333,7.6,0.9,186.8541667,359,1,16.04166667,87,4,453.3958333,2069,0.7,0.0125,0.3,0,25.753125,29.7,22.2,82.14583333,96,63,1021.416667,1023,1020,2.41875,4.4,0,3.725,6.1,0.1,79.64583333,357,1,15.69791667,103,5,497.2041667,1926.7,0.7,0.009375,0.3,0,25.46354167,29.6,22,83.83333333,96,66,1020.1875,1022,1018,2.297916667,4.4,0.3,3.6375,9.6,0.8,159.3645833,352,4,18.85416667,75,5,490.2833333,1869.3,0.7,0.009375,0.3,0,25.82916667,29,23.4,83.92708333,94,72,1016.052083,1019,1013,3.001041667,8.4,0.2,4.446875,11.7,0.7,197.1041667,358,3,17.19791667,94,5,461.1010417,1855.3,0.7,0.0125,0.3,0,25.26041667,27.9,22.2,87.79166667,94,77,1012.645833,1014,1011,3.341666667,6,0.2,5.160416667,10,0.9,249.8020833,320,105,12.79166667,78,4,180.7270833,1205.1,0.8,0.009375,0.3,0,25.809375,28.4,23,85.14583333,94,71,1011.71875,1014,1010,2.6625,5.9,0.9,4.235416667,10.1,1.6,272.6354167,342,202,11.88541667,51,5,256.5989583,1797.7,0.7,0.009375,0.3,0
